SKU,QTY,Cost
XXX2344748,1.0,23.88
XXX2344749,1.0,45.33
XXX2344K,1.0,14.11
XXX2345012,1.0,96.27
XXX2345150,1.0,55.6719
XXX23479354,20.0,3.65
XXX2348039,1.0,38.19
XXX23481275,1.0,44.14
XXX23660063,1.0,10.98518
XXX23690,2.0,15.2
XXX24,1.0,2.32
XXX240502,1.0,30.51
XXX2405P82,1.0,63.8099
XXX240629-E,1.0,25.44
XXX240630-E,1.0,25.44
XXX24071153253EUR,1.0,22.17
XXX2409K,5.0,14.55
XXX24102G,1.0,90.99
XXX24158EUR,2.0,11.45
XXX24174,1.0,23.07
XXX24176,1.0,11.45
XXX24237634,1.0,150.0
XXX24241501,1.0,2.73
XXX24245110,1.0,7.92
XXX2427K,1.0,19.46
XXX24295812,10.0,9.694939
XXX243,1.0,10.26
XXX24313,2.0,3.73
XXX2436,1.0,6.15
XXX243602GGD0,1.0,46.5
XXX243G0021EUR,4.0,11.24
XXX2451139,1.0,39.99
XXX24577307,1.0,8.71
XXX24741,1.0,32.72
XXX24742,1.0,22.93
XXX24814,1.0,12.66
XXX24815,1.0,3.94
XXX24854,1.0,24.36
XXX24864,1.0,3.56
XXX248931EUR,1.0,6.46
XXX24903,1.0,10.524948
XXX25024001,1.0,19.62
XXX25024269,1.0,15.41
XXX25024460,5.0,29.5575
XXX25024675,1.0,15.41
XXX2502485809,2.0,5.03
XXX2504,22.0,2.09
XXX250461667,1.0,19.360538
XXX25055129,1.0,5.0
XXX2506,1.0,1.75
XXX250909,1.0,2.66
XXX25288,1.0,0.99
XXX252908,1.0,15.52
XXX253097,1.0,15.83
XXX253906,2.0,4.04
XXX253911,2.0,3.52
XXX253912,2.0,3.52
XXX253913,1.0,5.93
XXX253915,1.0,4.88
XXX254524473680,1.0,94.45
XXX254870,1.0,12.32
XXX25509419,1.0,39.96
XXX255393153347,1.0,105.36
XXX2565,1.0,85.71
XXX2568R,4.0,58.963903
XXX2570,4.0,11.13
XXX25719675,4.0,2.44
XXX2572,1.0,3.087
XXX25759231,8.0,2.59
XXX25771590,1.0,23.112735
XXX25792420,1.0,6.18
XXX25862781A,2.0,5.64
XXX25872090,1.0,34.75
XXX25872770B,4.0,3.9828
XXX25961321,6.0,5.97
XXX26,7.0,2.85
XXX26089593,6.0,3.1443
XXX26100863,1.0,12.55
XXX261210170,1.0,38.41
XXX26150PT,2.0,6.92
XXX26151PT,2.0,6.33
XXX26157PT,4.0,6.37
XXX26172PT,1.0,20.38
XXX26179PT,4.0,8.26
XXX2619,2.0,5.08
XXX26190PT,1.0,29.68
XXX26191PT,1.0,16.73
XXX262,1.0,4.89
XXX26202PT,1.0,5.09
XXX26208628042,9.0,33.79
XXX26208PT,2.0,14.28
XXX26209PT,3.0,14.28
XXX2621,2.0,10.55
XXX26212PT,1.0,11.05
XXX2622,1.0,23.55
XXX26229PT,3.0,6.99
XXX2625,1.0,7.9478
XXX26284PT,5.0,8.29
XXX26286PT,1.0,9.92
XXX263,1.0,7.65
XXX263003790,7.0,4.36
XXX26309PT,1.0,13.26
XXX26326PT,1.0,8.73
XXX26327PT,1.0,8.73
XXX26332PT,4.0,19.93
XXX26336PT,1.0,30.02
XXX26360PT,3.0,11.53
XXX26366PT,3.0,12.07
XXX26376PT,2.0,10.38
XXX26377PT,1.0,15.43
XXX2638,1.0,11.26
XXX26390PT,1.0,17.47
XXX26405PT,1.0,17.47
XXX26406PT,1.0,17.47
XXX264205,3.0,25.55
XXX264241,1.0,33.21
XXX264260,1.0,45.52
XXX264353,1.0,64.68
XXX264356,1.0,26.56
XXX2644560G10EUR,1.0,102.28
XXX26465,1.0,19.43
XXX26483PT,1.0,10.22
XXX264855,1.0,37.95
XXX26500,1.0,49.56
XXX26541PT,2.0,9.32
XXX26542PT,4.0,9.74
XXX2655,1.0,1.69
XXX26551PT,1.0,10.72
XXX26559PT,1.0,12.15
XXX26568PT,1.0,22.14
XXX26569PT,1.0,20.3
XXX265811,6.0,12.12
XXX265813,1.0,14.5
XXX265820,3.0,16.37
XXX265827,1.0,27.56
XXX265833,2.0,16.87
XXX265839,1.0,18.0
XXX265855,1.0,23.07
XXX265870,1.0,20.71
XXX265896,1.0,69.64
XXX2658V,1.0,5.06
XXX26643,1.0,17.57
XXX268,2.0,4.63
XXX26820,1.0,23.66
XXX26851,1.0,12.98
XXX270,2.0,5.67
XXX270180948,2.0,10.59
XXX270365193,1.0,12.59
XXX270365194,1.0,12.59
XXX270412,3.0,4.37
XXX271162863105,1.0,30.31
XXX2714,1.0,98.0
XXX27160,8.0,0.77
XXX2734,1.0,13.63
XXX273406446767,3.0,90.76
XXX2738,1.0,32.62
XXX274985128690,1.0,59.04
XXX275000,1.0,318.23
XXX275048452674,1.0,211.68
XXX275377985472,1.0,73.78
XXX27658,1.0,7.73
XXX27669,1.0,31.92
XXX27777B,2.0,1.66
XXX2783,1.0,55.0
XXX27832B,1.0,2.812353
XXX27867,1.0,20.42
XXX27873,1.0,32.97
XXX2793I,2.0,2.47
XXX28,25.0,1.69
XXX2802,1.0,10.26
XXX2809,1.0,16.46
XXX2816,2.0,7.3
XXX2817,1.0,2.27
XXX2828,2.0,10.93
XXX2839,2.0,14.757606
XXX2841,1.0,15.16
XXX2844,5.0,4.7
XXX284411954485,1.0,14.625499
XXX284471420791,2.0,75.69
XXX2845,2.0,10.21
XXX2846,1.0,10.74
XXX284762244271,1.0,26.66
XXX284860375262,1.0,73.85
XXX2849,10.0,1.74
XXX2855,1.0,101.8
XXX286418,10.0,7.4088
XXX28682,1.0,5.68
XXX2872,1.0,17.3
XXX28746,1.0,12.750325
XXX2880,1.0,10.0352
XXX2883,2.0,6.48
XXX28911B,1.0,1.938917
XXX28H,30.0,3.51
XXX2903,3.0,14.16
XXX2905,1.0,46.9
XXX2908,2.0,7.21
XXX2911246,1.0,33.84
XXX291331,1.0,14.75
XXX292360544996,1.0,26.974661
XXX2925,2.0,20.14
XXX2926,18.0,0.0
XXX2927,70.0,0.7
XXX2928,31.0,9.4884
XXX2928I,240.0,1.9
XXX2929,2.0,21.67
XXX2937,1.0,19.79
XXX2942,1.0,7.95
XXX2946,1.0,18.954963
XXX294628466781,1.0,103.33
XXX2948,45.0,8.4124
XXX2948I,13.0,5.5
XXX2949,18.0,10.31
XXX2949IS,2.0,6.74
XXX295,2.0,9.55
XXX2955,1.0,6.69
XXX2965,1.0,25.93
XXX2975,1.0,7.61
XXX2984,3.0,16.83
XXX2984I,2.0,4.8902
XXX29883,1.0,10.0
XXX298W0186,2.0,4.929057
XXX298W0215,1.0,5.958791
XXX2993,1.0,94.73
XXX2BWS0101,2.0,6.55
XXX2GJ-121-283-B,1.0,14.76
XXX2GJ-121-284-B,1.0,22.53
XXX2GJ-121-295-A,1.0,22.53
XXX2GJ-805-911-C,1.0,102.94
XXX2GJ-807-049,1.0,11.94
XXX2GJ-821-135,1.0,22.44
XXX2GJ-821-167,1.0,22.44
XXX2GJ-823-031-E,1.0,338.07
XXX2GJ-823-509,1.0,55.33
XXX2GJ-854-819-9B9,1.0,82.68
XXX2GJ-854-939-9B9,1.0,68.62
XXX2GJ-854-949-A-9B9,1.0,68.62
XXX2H1093,1.0,4.37
XXX2L1Z-3A331-AA,1.0,17.64
XXX2M1119,1.0,19.56
XXX30-00-001,6.0,3.924408
XXX30-00-007,10.0,3.98
XXX30-00-012,9.0,5.609288
XXX30-02-224,2.0,3.51
XXX30-09-907,12.0,1.910082
XXX30-09-911,13.0,2.48
XXX30-09-988,12.0,2.82
XXX30-09-989,2.0,1.99
XXX30-09-995,5.0,3.636709
XXX30-09-997,13.0,2.538347
XXX30-K0-018,16.0,2.283387
XXX30-M0-002,1.0,4.94
XXX300-0247,1.0,31.94
XXX300-310,2.0,11.55
XXX300-312,1.0,16.35
XXX300139,1.0,29.67
XXX300200,2.0,20.24
XXX300309,2.0,9.84
XXX300310,2.0,12.27
XXX300313,4.0,9.4
XXX300313MX,2.0,8.25
XXX300314,1.0,28.13
XXX300320,1.0,10.11
XXX300321,1.0,9.92
XXX3007,1.0,28.98
XXX3011,2.0,3.22
XXX3013,18.0,2.2
XXX3015,19.0,1.35
XXX3016,8.0,5.6
XXX3017,7.0,2.6
XXX3018,39.0,1.2
XXX30185,4.0,0.64
XXX3019,1.0,39.2
XXX302351460,1.0,15.0
XXX3026,2.0,62.49
XXX302951,1.0,69.58
XXX3031,18.0,1.981475
XXX3031XP,16.0,5.15
XXX3032,17.0,1.92
XXX3034,11.0,1.912
XXX3034XP,6.0,5.17
XXX3035I,3.0,7.17
XXX304194075360,1.0,64.93
XXX304433134149,1.0,77.68
XXX304581850848,1.0,12.81
XXX304640585012,1.0,38.61
XXX304692,1.0,57.0
XXX304861773262,1.0,53.2
XXX3049,4.0,27.34
XXX3050,1.0,84.06
XXX30506,1.0,6.0
XXX305068179,1.0,82.23
XXX3051I,173.0,2.66
XXX3052,2.0,15.9936
XXX3057,82.0,0.6072
XXX30570,1.0,5.54
XXX3057CP,10.0,0.48
XXX3057NA,68.0,0.49
XXX3057NAB2,1.0,2.43
XXX30602001F,3.0,4.72
XXX3066,1.0,17.44
XXX3071,12.0,1.73
XXX30794732EUR,1.0,14.0
XXX3084,1.0,10.46
XXX3092,1.0,93.13
XXX3095,3.0,9.48
XXX3098,1.0,8.49
XXX30CRDIMRP,1.0,23.81
XXX310204,2.0,27.11
XXX310205,1.0,26.56
XXX310500,3.0,12.06
XXX31067,2.0,5.67
XXX31070,1.0,4.62191
XXX31085,1.0,7.155612
XXX31118,3.0,7.28
XXX3113,2.0,3.506239
XXX31147,2.0,12.73
XXX3121,1.0,3.0
XXX3121I,1.0,5.02
XXX3131,4.0,6.48
XXX3132,8.0,2.12
XXX3134,3.0,13.23
XXX3138,20.0,13.5968
XXX31389,2.0,30.539104
XXX31406,1.0,3.78
XXX3145,6.0,24.22
XXX3145I,3.0,9.4
XXX3146,1.0,20.86
XXX31518,2.0,7.1
XXX3152,10.0,6.92
XXX31523,4.0,2.76
XXX31528,13.0,1.24
XXX31532,1.0,4.02
XXX3154NU1,1.0,69.0
XXX3155,12.0,6.3582
XXX3156NA,4.0,5.58
XXX3157,67.0,0.4
XXX31571,1.0,6.41
XXX3157AT,2.0,15.95
XXX3157I,2.0,3.75
XXX3157NA,9.0,0.92
XXX3157WSMD,2.0,14.01
XXX316,2.0,9.048522
XXX31610,5.0,5.81
XXX3165,11.0,7.1408
XXX3167,1.0,15.48
XXX3170,26.0,12.2273
XXX31718,3.0,10.92
XXX3173,16.0,1.21
XXX317330-1,1.0,19.73
XXX3175779,5.0,1.49
XXX3178,1.0,20.84
XXX3181,3.0,19.97
XXX3183,2.0,32.46
XXX31836,1.0,12.1407
XXX3186,4.0,22.77
XXX3186A,43.0,13.6892
XXX3188,2.0,12.348
XXX3190A,16.0,7.47
XXX320249,5.0,1.35
XXX320259,4.0,0.0
XXX320348,3.0,2.1
XXX3204029,1.0,5.75
XXX3205,3.0,8.39
XXX320583,1.0,1.09
XXX320691,2.0,6.48
XXX3210,2.0,20.11
XXX321417N,7.0,4.33
XXX321460,4.0,1.46
XXX3217,44.0,6.6739
XXX3217I,4.0,8.17
XXX32194,4.0,13.15
XXX322031788022,1.0,53.22
XXX32207,2.0,19.46
XXX32250,2.0,28.83
XXX32254,2.0,24.55
XXX32260,1.0,32.1
XXX3227,1.0,3.3
XXX32277,2.0,18.89
XXX32290,19.0,10.97
XXX32290B,6.0,0.94
XXX32304,2.0,23.34
XXX32305,2.0,32.38
XXX32306,2.0,14.490579
XXX32333,2.0,18.66
XXX32391,4.0,18.65
XXX32405,4.0,19.22
XXX3246,1.0,22.5596
XXX325549589789,1.0,18.19
XXX3256,3.0,19.19
XXX3257,2.0,38.04
XXX325763446902,1.0,81.04
XXX3262,1.0,28.75
XXX3268N,2.0,55.92
XXX3277,1.0,17.836
XXX3297,12.0,6.3582
XXX3298,1.0,26.0
XXX3299,1.0,18.91
XXX330,4.0,21.37
XXX33000076,1.0,3.42
XXX33001237,1.0,4.0
XXX33002920,3.0,19.17
XXX33019,1.0,7.58
XXX330385,2.0,0.96
XXX3304,6.0,6.72
XXX330960,2.0,25.5
XXX330A,1.0,14.3
XXX331,8.0,8.81
XXX33118,1.0,13.19
XXX331227H,4.0,0.75
XXX331228H,8.0,0.78
XXX3313,2.0,11.613
XXX33136,1.0,22.97
XXX3318,7.0,2.04
XXX331A,3.0,9.783
XXX332019103EUR,2.0,5.76
XXX332062,1.0,14.05
XXX3321618LUS,1.0,8.44
XXX3322,25.0,1.17
XXX33222,1.0,6.43
XXX3325,1.0,11.0054
XXX33252,1.0,21.52
XXX3326,10.0,9.3906
XXX33271,1.0,0.28
XXX3335,1.0,46.89
XXX333899549151,1.0,39.06
XXX334084554456,1.0,80.214077
XXX334281X,1.0,82.29
XXX3344,8.0,1.39
XXX334897,2.0,12.09
XXX33509,5.0,1.92
XXX3351401,1.0,9.16
XXX3355,2.0,13.6122
XXX3358,2.0,13.279
XXX33624,1.0,0.47258
XXX3369,1.0,7.239372
XXX3380,3.0,37.7888
XXX3393,2.0,7.8
XXX33939,2.0,23.84
XXX3393S,1.0,44.35
XXX3393SF,1.0,55.41
XXX33943,1.0,4.01
XXX33952,3.0,8.96
XXX3397I,4.0,10.3096
XXX340068,2.0,52.81
XXX3401,15.0,2.63
XXX3403,1.0,7.76
XXX34049,1.0,14.96
XXX340507-1,1.0,61.98
XXX3407,6.0,2.04
XXX3408,3.0,2.47
XXX340847,1.0,1.87
XXX34091K,1.0,6.07
XXX341-4,1.0,14.48
XXX3411471,8.0,10.21
XXX3411558,1.0,21.47
XXX3412,2.0,2.28
XXX34132G,1.0,297.62
XXX3415EUR,4.0,3.68
XXX34198,2.0,6.98
XXX34202672,8.0,2.492779
XXX3420N81,1.0,24.67
XXX343001,1.0,30.2
XXX3430292,2.0,14.54
XXX3436,1.0,2.21
XXX3443,2.0,3.0
XXX3459,54.0,1.91
XXX3462,1.0,61.01
XXX348390,2.0,29.63
XXX3487,1.0,46.47
XXX34985,2.0,34.79
XXX34N093,1.0,11.83
XXX350005,3.0,12.46
XXX3502,1.0,34.39
XXX35024,1.0,0.3
XXX3503,1.0,48.13
XXX350390,2.0,13.1
XXX35052005,2.0,24.19
XXX35064,9.0,0.35
XXX3507575,3.0,3.21
XXX3507678,1.0,6.84
XXX351160,1.0,11.59
XXX35130EUR,1.0,10.0
XXX3521,2.0,49.51
XXX352832421416,1.0,70.1
XXX35336,2.0,1.64
XXX35337,3.0,2.19
XXX35352,1.0,0.0
XXX353665631307,2.0,75.12
XXX353806055843,1.0,73.03
XXX354,11.0,6.11
XXX3543,2.0,1.69
XXX354817704629,1.0,92.44
XXX355,13.0,6.81
XXX3550R,2.0,21.9156
XXX3553,1.0,1.02
XXX35582,1.0,3.52
XXX35631,4.0,3.49
XXX35635,4.0,0.88
XXX35651,7.0,2.77
XXX35681,2.0,3.97
XXX3570,7.0,2.37
XXX35710,1.0,1.35
XXX35861,2.0,1.25
XXX35907,1.0,6.483286
XXX36-348372,1.0,9.0
XXX36-348720,2.0,4.32
XXX36010,1.0,5.58
XXX3604,4.0,1.83
XXX36101,1.0,15.72
XXX36110,4.0,4.75
XXX36156,3.0,4.72
XXX36157,5.0,6.86
XXX36193,6.0,2.3
XXX36201,1.0,3.17
XXX3622,1.0,0.77
XXX36222,1.0,21.6
XXX36238,1.0,14.06
XXX36275,2.0,3.7
XXX36299,1.0,7.8
XXX36301,2.0,5.49
XXX36310,1.0,6.51
XXX36313,3.0,9.01
XXX36323,1.0,8.59
XXX36329,1.0,3.6
XXX363557889475,1.0,427.733023
XXX3638,22.0,0.59
XXX363997188636,1.0,54.11
XXX36486,1.0,3.08
XXX365,9.0,9.08
XXX365401,1.0,6.31
XXX365471,4.0,17.72
XXX3655,1.0,1.36
XXX3655R,1.0,0.9
XXX3655S,1.0,7.78
XXX365623,2.0,11.16
XXX367163101,4.0,47.9382
XXX369,12.0,8.12
XXX36911,1.0,25.96
XXX37015P,10.0,11.68
XXX370247A,1.0,9.882519
XXX37026,5.0,15.93
XXX37035,1.0,22.56
XXX370990963875,1.0,33.19
XXX371,12.0,5.73
XXX37106G,1.0,20.51
XXX371107724163,1.0,20.85
XXX37203,11.0,14.74
XXX372649218682,1.0,24.750009
XXX37285,4.0,17.26
XXX37287,1.0,39.23
XXX37290,13.0,10.41
XXX3732S,2.0,1.25
XXX3733ST,1.0,45.08
XXX37371,1.0,7.07
XXX37378,2.0,29.325688
XXX373788338730,3.0,93.47
XXX373802675901,1.0,414.4
XXX3747,2.0,0.8
XXX374974289925,1.0,19.99
XXX3750S,1.0,105.7
XXX37545005,1.0,18.39
XXX37545006,1.0,18.39
XXX37547050,1.0,11.08
XXX37547051,1.0,11.19
XXX37553EUR,1.0,7.04
XXX3757NALL,25.0,0.93
XXX377,25.0,5.18
XXX3771,3.0,1.25
XXX3772,1.0,2.67
XXX377HP,6.0,9.55
XXX3794,2.0,51.22
XXX380,2.0,7.94
XXX38001,21.0,2.77
XXX38003,1.0,10.96
XXX38006,28.0,3.422802
XXX38007,4.0,3.6
XXX38008,1.0,5.35
XXX38009,7.0,2.48
XXX38015,4.0,4.56
XXX38015P,1.0,5.0
XXX38016,5.0,3.04
XXX38018,9.0,2.34
XXX38019,4.0,2.87
XXX38022,3.0,5.05
XXX38023,1.0,4.17
XXX38024,2.0,16.54
XXX38027,1.0,4.77
XXX38028,2.0,3.24
XXX38034,1.0,4.93
XXX38038,1.0,8.72
XXX38040,3.0,7.94
XXX38042,7.0,6.64
XXX38082,15.0,2.27
XXX380825069862,1.0,25.28
XXX38103,2.0,23.49
XXX38105,5.0,12.82
XXX38106,1.0,31.58
XXX38107,3.0,13.56
XXX38113,7.0,11.76
XXX38114,2.0,29.35
XXX38116,21.0,7.9471
XXX38118,2.0,5.06
XXX38122,3.0,23.14
XXX38123,2.0,17.07
XXX38132,1.0,20.42
XXX38137,3.0,13.08
XXX38153,1.0,13.25
XXX38157,1.0,51.5
XXX38158,2.0,13.0
XXX38159,7.0,8.45
XXX3816,1.0,3.57
XXX38161,1.0,13.87
XXX38163,5.0,11.39
XXX38163SET,1.0,32.29
XXX38167SET,1.0,37.34
XXX381729647592,1.0,98.905236
XXX38176,24.0,4.0528
XXX38176SET,1.0,36.9
XXX38177,3.0,10.904622
XXX38178,1.0,26.63
XXX38179,1.0,20.71
XXX38181,1.0,19.08
XXX38185,29.0,7.91
XXX38185SET,1.0,35.06
XXX38191,1.0,23.12
XXX38194,1.0,45.12
XXX38196,2.0,47.19
XXX38197,1.0,31.06
XXX382010535131,2.0,23.81
XXX382160,1.0,1.5
XXX38270,1.0,64.78
XXX38276,1.0,7.56
XXX38279,1.0,15.41
XXX382A,1.0,8.54
XXX38323,3.0,17.33
XXX38326EUR,1.0,47.8
XXX38328,1.0,22.0
XXX38340,1.0,51.83
XXX38350,1.0,4.23
XXX38365,1.0,13.15
XXX38382,2.0,25.55
XXX38388,1.0,4.73
XXX38397,2.0,13.11
XXX38403,2.0,10.86
XXX38414,6.0,8.6
XXX38416,3.0,5.5
XXX38422,12.0,1.96
XXX38434,2.0,4.733676
XXX38439,1.0,8.24
XXX38447,6.0,4.62
XXX38479,2.0,15.07
XXX38485,2.0,12.38
XXX38502,3.0,7.74
XXX38542,2.0,5.0
XXX385914,1.0,29.79
XXX385921,1.0,29.54
XXX38633,2.0,18.44
XXX38641,2.0,11.64
XXX387AS,1.0,14.23
XXX38808,2.0,12.410351
XXX3893,1.0,77.47
XXX389424T,1.0,318.54
XXX3894V,1.0,5.72
XXX39-0056EUR,1.0,30.45
XXX390394,2.0,6.04
XXX390554,8.0,3.495849
XXX39072,4.0,12.27
XXX39083,1.0,30.0
XXX39114,2.0,58.99
XXX39120,4.0,16.230299
XXX39120SET,1.0,29.52
XXX39221,1.0,12.44
XXX3924XP,2.0,5.0
XXX39269,21.0,9.2733
XXX39273,1.0,12.38
XXX39298,1.0,33.46
XXX393.030,1.0,4.0
XXX39321,5.0,15.38
XXX39341,3.0,12.24
XXX39343,1.0,23.04
XXX3945,2.0,2.8
XXX3946,5.0,1.46
XXX3952301,1.0,19.11
XXX3983,1.0,2.19
XXX3D1063A,4.0,6.07
XXX3P25160,1.0,21.03
XXX3T1197,1.0,82.53
XXX40-09-913,1.0,8.37
XXX400698EUR,1.0,7.22
XXX400904996260,1.0,72.83
XXX401,6.0,1.0
XXX4012515,1.0,5.68
XXX401792,1.0,26.39
XXX40211SET,1.0,92.18
XXX40270,1.0,3.11
XXX403018,1.0,28.13
XXX403028,1.0,54.84
XXX403033,1.0,75.65
XXX403601700723,1.0,8.44
XXX40375,1.0,10.14
XXX403933505594,1.0,30.45
XXX404074639536,1.0,197.74
XXX40432,1.0,31.71
XXX404386042084,1.0,85.14
XXX40439,1.0,28.656347
XXX40442,1.0,27.15
XXX40443,1.0,27.924289
XXX40444,1.0,49.944392
XXX40446,1.0,82.245096
XXX40447,1.0,26.58
XXX40698,1.0,22.46
XXX4071009,2.0,24.26
XXX40725,1.0,22.22
XXX4072N,1.0,2.03
XXX40850EUR,1.0,2.32
XXX409270B,1.0,57.5
XXX41000,3.0,4.02
XXX41009,3.0,4.98
XXX410090,1.0,8.48
XXX41027,2.0,1.4
XXX41040,2.0,3.44
XXX41065,2.0,7.78
XXX41071,4.0,3.039858
XXX410714CEUR,1.0,34.0
XXX41080,5.0,1.11832
XXX41099,3.0,7.68
XXX41100,18.0,1.85
XXX41105,8.0,1.27
XXX41107,2.0,2.06
XXX41120,8.0,1.840568
XXX41121,1.0,4.8
XXX41122,14.0,2.15
XXX41129,7.0,2.14
XXX4113,3.0,12.43
XXX41132,11.0,1.77
XXX41138,87.5,0.8182
XXX41140,2.0,2.77
XXX41145,2.0,5.34
XXX41147,31.0,1.444496
XXX41148,6.0,1.81727
XXX41149,4.0,1.98
XXX4114918,1.0,62.55
XXX41150,6.0,2.050253
XXX41151,2.0,2.947155
XXX41157,4.0,1.3979
XXX41158,2.0,2.71
XXX41160,20.0,1.328005
XXX41161,6.0,2.87
XXX41162,6.0,2.9
XXX41164,2.0,1.87
XXX41165,33.0,1.654181
XXX41166,10.0,1.85
XXX41167,4.0,1.036776
XXX41170,1.0,1.8
XXX41171,9.0,1.910463
XXX41173,8.0,2.69
XXX41174,3.0,2.79
XXX41177,4.0,2.190043
XXX41178,1.0,4.5
XXX41179,7.0,2.07
XXX41182,2.0,5.0
XXX41183,20.0,2.15
XXX41184,16.0,1.72
XXX41185,8.0,1.619234
XXX41186,1.0,9.36
XXX41188,1651.0,0.16
XXX41193,3.0,2.44
XXX41196,1.0,3.8
XXX41200,9.0,1.99
XXX41203,24.0,0.9
XXX41204,16.0,1.98
XXX41205,8.0,1.351303
XXX41206,5.0,4.92
XXX41212,7.0,1.9
XXX41213,8.0,1.9
XXX41216,2.0,2.77
XXX41218,4.0,4.83
XXX41223,10.0,2.25
XXX41224,18.0,1.33
XXX41225,1.0,4.17
XXX41226,4.0,1.87
XXX41228,8.0,2.4
XXX41229,2.0,2.42
XXX41231,2.0,2.16
XXX41234,3.0,3.24
XXX41237,16.0,1.176566
XXX41238,9.0,1.94
XXX41242,2.0,4.37
XXX41246,25.0,2.15
XXX41247,3.0,2.36
XXX41248,4.0,5.73
XXX41249,5.0,2.47
XXX41250,4.0,3.3
XXX41259,1.0,5.5
XXX4125M,1.0,50.92
XXX41260,9.0,0.95
XXX41261,1.0,1.08
XXX41262,7.0,2.57
XXX41263,5.0,0.52
XXX41267,6.0,0.91
XXX41268,7.0,1.51
XXX41275,21.0,2.39
XXX41280,6.0,2.77
XXX41290EUR,1.0,7.56
XXX41292,14.0,2.66
XXX41303,13.0,2.7
XXX41304,13.0,2.35
XXX41305,4.0,1.95706
XXX41309,2.0,5.743038
XXX41310,2.0,2.026955
XXX41312,2.0,4.33
XXX41317,8.0,1.654181
XXX41318,5.0,2.79
XXX41320,5.0,3.09
XXX41328,1.0,7.88
XXX41337,2.0,2.59
XXX41337SET,2.0,4.998543
XXX41340,2.0,2.74
XXX41357,4.0,2.48
XXX41364,2.0,1.97
XXX41365,2.0,1.99
XXX41366,1.0,2.78
XXX41367,4.0,2.64
XXX41375,2.0,1.9
XXX41452,1.0,4.54
XXX41463,4.0,2.23
XXX4148,2.0,0.66
XXX41536,2.0,1.92
XXX415988,1.0,6.93
XXX4167970,1.0,2.22
XXX41762000,1.0,1.16
XXX4189H,1.0,2.62
XXX419122,1.0,10.08
XXX419207,2.0,13.662
XXX419211,1.0,31.01
XXX419615,3.0,3.11
XXX41993,244.0,4.14
XXX42013,1.0,9.855412
XXX42080,1.0,103.597027
XXX42113/42114,1.0,127.16
XXX4214-1264,2.0,26.125492
XXX4228564,35.0,1.0
XXX4230442020,1.0,24.24
XXX42332,1.0,1.83
XXX42344,3.0,2.3
XXX4249,7.0,0.69
XXX4249SET,2.0,14.92
XXX4250,2.0,0.73
XXX425105,1.0,69.67
XXX425154,1.0,32.37
XXX425183,3.0,28.91
XXX425201,1.0,38.29
XXX425259,2.0,36.99
XXX425266,1.0,80.18
XXX425268,3.0,20.88
XXX425360,1.0,76.09
XXX42547,1.0,8.64
XXX4257,2.0,13.33
XXX42647,1.0,18.19
XXX42666,4.0,6.0
XXX42694,1.0,9.24
XXX42720,1.0,3.69
XXX4278,2.0,9.95
XXX42844,1.0,8.61
XXX42865,2.0,2.94
XXX42871,4.0,4.71
XXX42873,1.0,29.8
XXX42891,1.0,3.2
XXX42892,4.0,5.21
XXX42893,1.0,17.06
XXX42894,1.0,2.66
XXX4291,8.0,3.0
XXX42910,2.0,0.0
XXX42911,11.0,3.2
XXX42912,6.0,11.41
XXX42914,2.0,12.41
XXX4304,64.0,0.84
XXX4307V,1.0,4.97
XXX4314,2.0,1.2
XXX43167R,1.0,74.88
XXX43173,1.0,64.03
XXX4318060AD,5.0,9.42
XXX432067,2.0,35.857727
XXX43206JD00AEUR,1.0,30.21
XXX43329,1.0,48.59
XXX4333N,3.0,4.53
XXX4334,1.0,40.0
XXX4338376,1.0,2.25
XXX4339,2.0,8.85
XXX43504,2.0,31.64
XXX4359V,1.0,8.22
XXX4370N,6.0,1.34
XXX43710,3.0,5.64
XXX439,1.0,1.86
XXX43988,1.0,21.48
XXX44-160100001,2.0,8.83
XXX44039,1.0,49.5219
XXX44173,2.0,37.48
XXX4431997,1.0,13.88
XXX443815432020,1.0,24.0
XXX445,1.0,19.226348
XXX4457,3.0,7.61
XXX447150-0620,1.0,32.87
XXX449190,2.0,4.37
XXX45-00-007,2.0,11.76
XXX45-00-009,2.0,3.81
XXX45-00-010,2.0,11.76
XXX45-05-530,1.0,11.54
XXX45-09-922,1.0,13.57
XXX4503N,1.0,9.702364
XXX4504,120.0,1.17
XXX4515,6.0,1.17
XXX45198G,1.0,24.97
XXX45284EUR,1.0,2.88
XXX4528N,3.0,2.69
XXX4529N,2.0,2.18
XXX4530,1.0,1.5
XXX4532N,2.0,4.15
XXX45390,3.0,4.42
XXX454002EUR,1.0,36.9
XXX455222,1.0,7.67
XXX4554040,1.0,7.5
XXX4560183AA,1.0,80.22
XXX456187,1.0,4.98
XXX4578,2.0,4.04
XXX4578029AC,4.0,13.14
XXX4578136AD,42.0,1.57
XXX4578190AE,114.0,16.7698
XXX4578845AB,20.0,2.56
XXX4579PFC,1.0,83.66
XXX458,2.0,20.20974
XXX4581161,3.0,3.67
XXX4583,2.0,1.49
XXX4589009AD,2.0,18.37
XXX458917AA,1.0,15.17
XXX4589606AA,6.0,3.91
XXX4589607AA,2.0,2.61
XXX4589890AC,1.0,31.77
XXX4591986AA,1.0,8.671793
XXX4593822AB,37.0,9.9118
XXX45F2049,4.0,19.312917
XXX45G0631,1.0,16.300897
